x1,x2,y
0.519050042,0.474254644,0
0.519553875,0.253539728,0
0.046959653,0.306024209,1
0.224999153,0.076354625,0
0.07231821,0.821621092,1
0.774177338,0.745688109,0
0.128775567,0.285113277,1
0.049104333,0.987322416,1
0.051046486,0.67169795,1
0.463220015,0.25670913,0
0.986400681,0.04126438,0
0.526581164,0.839462059,1
0.808063655,0.627504302,0
0.673742064,0.83597999,1
0.01236821,0.819649733,1
0.780380388,0.901737938,1
0.104125152,0.595690693,1
0.488073893,0.129729663,0
0.914030106,0.857106994,0
0.521633929,0.423858821,0
0.83274592,0.922343281,1
0.611612951,0.615199767,1
0.955804343,0.302835475,0
0.165367593,0.044515667,0
0.88708372,0.583292716,0
0.515391005,0.517659871,1
0.778971094,0.580988896,0
0.473316502,0.400321647,0
0.876684486,0.789491108,0
0.117221376,0.813626244,1
0.925596029,0.005616173,0
0.71621199,0.631585954,0
0.606594928,0.128408345,0
0.13274348,0.006409184,0
0.820118039,0.34589761,0
0.840306759,0.510721337,0
0.945516311,0.911181233,0
0.570324495,0.875272753,1
0.402358486,0.816676467,1
0.114995347,0.858647352,1
0.569186541,0.675790685,1
0.55117322,0.978077645,1
0.183603264,0.412188531,1
0.707822321,0.103994359,0
0.903988281,0.423895505,0
0.198774081,0.66715463,1
0.228449353,0.847221841,1
0.343748186,0.859298099,1
0.880030182,0.596113598,0
0.816101911,0.684669623,0
0.040394515,0.707981042,1
0.326701094,0.051852955,0
0.17280656,0.88112285,1
0.853596644,0.916630075,1
0.188380424,0.874122032,1
0.384418841,0.132801722,0
0.438540231,0.131433992,0
0.84663041,0.607481759,0
0.168560104,0.765674951,1
0.407693271,0.740618098,1
0.339481583,0.886390809,1
0.199733305,0.465469554,1
0.464549631,0.311450176,0
0.459451,0.65597008,1
0.045548232,0.673749866,1
0.621713074,0.287477644,0
0.454802117,0.00742746,0
0.766689962,0.188577758,0
0.654643813,0.326959447,0
0.350593972,0.447055877,1
0.851751368,0.656320368,0
0.210022333,0.306272277,1
0.5844355,0.945620409,1
0.950640241,0.168631997,0
0.347673168,0.716651093,1
0.814907535,0.049379749,0
0.153457176,0.458476392,1
0.91019669,0.228480912,0
0.422154836,0.775316233,1
0.245512104,0.857546775,1
0.100576903,0.146088625,1
0.561708069,0.573675793,1
0.556331907,0.828233706,1
0.558170806,0.146404598,0
0.705621758,0.26429769,0
0.773757085,0.64507288,0
0.171304837,0.922648384,1
0.075246152,0.716853486,1
0.412085124,0.362764163,0
0.404712612,0.723504064,1
0.87752034,0.035448777,0
0.844597751,0.114535624,0
0.789169394,0.763640906,0
0.77105936,0.949334283,1
0.945485312,0.354022581,0
0.206773756,0.705004058,1
0.900631714,0.012833959,0
0.705477795,0.181141313,0
0.975934198,0.551361543,0
0.082864321,0.003432026,0
0.278100145,0.214579395,0
0.348621598,0.321838636,0
0.559267203,0.685229387,1
0.020460769,0.363643475,1
0.804378408,0.444373132,0
0.411533584,0.551288974,1
0.415498891,0.218415751,0
0.076650915,0.089519501,1
0.072923849,0.694399872,1
0.683274718,0.704686044,1
0.401692314,0.425780797,1
0.670602715,0.876371594,1
0.058293262,0.113892979,1
0.419174993,0.044560489,0
0.15824559,0.680770596,1
0.823902513,0.578356326,0
0.779694496,0.460415801,0
0.337368523,0.664314933,1
0.4276041,0.688364674,1
0.920856789,0.904664095,0
0.371019531,0.826895145,1
0.522855061,0.619317155,1
0.296438747,0.552236142,1
0.738189791,0.989878895,1
0.585128007,0.876104704,1
0.666840858,0.800063498,1
0.459536869,0.031513495,0
0.418323883,0.180313326,0
0.836290945,0.936584925,1
0.733112185,0.265066007,0
0.733664723,0.84531289,1
0.245278917,0.657545223,1
0.431320124,0.334522523,0
0.39868648,0.20142184,0
0.377629213,0.314746942,0
0.997501198,0.174692796,0
0.827959056,0.311510683,0
0.938872935,0.749679868,0
0.844726254,0.672408471,0
0.459170805,0.411280574,0
0.664615862,0.764571794,1
0.594459055,0.584134346,0
0.371175088,0.003263049,0
0.544718075,0.422642901,0
0.481405656,0.639828155,1
0.011490228,0.659414507,1
0.881389717,0.027873104,0
0.278293515,0.121500462,0
0.230936845,0.660558873,1
0.138730634,0.199841172,1
0.840860195,0.354895362,0
0.512444665,0.6889552,1
0.675773702,0.542545695,0
0.443595208,0.4962931,1
0.772776333,0.156042406,0
0.086010787,0.733954312,1
0.62805856,0.708129988,1
0.322660538,0.623400861,1
0.6677275,0.211193023,0
0.377198676,0.964712744,1
0.57245316,0.288020249,0
0.661092585,0.190250805,0
0.711020563,0.244518979,0
0.815274715,0.422299993,0
0.414241564,0.733588784,1
0.137437028,0.471352713,1
0.547484699,0.758907773,1
0.251646267,0.94400936,1
0.42143198,0.024243214,0
0.619166501,0.184000557,0
0.932451404,0.290620992,0
0.770737713,0.74000639,0
0.802723668,0.071239759,0
0.925952471,0.213006249,0
0.120639863,0.312269357,1
0.012481332,0.089945275,1
0.220913395,0.857667849,1
0.709061072,0.784920775,1
0.59398265,0.098068251,0
0.750913338,0.340380773,0
0.84530861,0.809757756,0
0.017343771,0.70666639,1
0.205593052,0.64935909,1
0.881249337,0.219312803,0
0.975637744,0.545720463,0
0.425653487,0.663850104,1
0.400873436,0.365538606,0
0.804963556,0.068213754,0
0.046978561,0.8870719,1
0.737910989,0.123580278,0
0.872334515,0.196729336,0
0.789306637,0.186573791,0
0.774695222,0.701150646,0
0.141425322,0.870528251,1
0.663561248,0.208619274,0
0.671230473,0.97491043,1
0.479375893,0.418946359,0
0.689069005,0.333025006,0
0.42789972,0.78521359,1
0.532895051,0.546614084,1
0.720922825,0.518728402,0
0.7972044,0.588013394,0
0.272880089,0.966078735,1
0.566077092,0.701055361,1
0.441910819,0.208828552,0
0.702679791,0.69091977,0
0.711125758,0.953977776,1
0.703693397,0.643911525,0
0.459791507,0.131067464,0
0.758796907,0.288440901,0
0.445445671,0.436805465,0
0.53227475,0.146632898,0
0.057475709,0.818116614,1
0.276110995,0.879643278,1
0.083194407,0.85840995,1
0.363084216,0.135021821,0
0.118814976,0.056249456,0
0.913757952,0.900159434,0
0.415569798,0.587595704,1
0.079551832,0.590213875,1
0.638917545,0.768666317,1
0.916052487,0.027987144,0
0.580216501,0.268758827,0
0.122128688,0.984313606,1
0.022581938,0.222199884,1
0.615013054,0.666662613,1
0.821623142,0.35075237,0
0.109238454,0.997175132,1
0.97768924,0.572906708,0
0.465243396,0.252002002,0
0.643632461,0.804907008,1
0.54773446,0.173011083,0
0.024227918,0.162745298,1
0.055809731,0.140977913,1
0.592399435,0.132954172,0
0.622526714,0.659830496,1
0.016853216,0.935490281,1
0.570576317,0.348253065,0
0.683426833,0.244848553,0
0.82184764,0.418083454,0
0.374114856,0.660416952,1
0.045635222,0.516469533,1
0.374616961,0.970106318,1
0.281073614,0.335707445,1
0.915650972,0.559508757,0
0.501717381,0.366305184,0
0.255434876,0.372903229,1
0.203403655,0.644299585,1
0.305276789,0.368190933,1
0.49162182,0.457314166,0
0.577428868,0.55450151,0
0.641061591,0.54378013,0
0.078024925,0.684425002,1
0.592539977,0.85265084,1
0.30952758,0.953132991,1
0.60508984,0.3057303,0
0.769997814,0.625743449,0
0.200499166,0.989217007,1
0.011593473,0.941960255,1
0.472722807,0.718310199,1
0.770473931,0.470870327,0
0.614508061,0.625766381,1
0.612857782,0.523125072,0
0.814295174,0.629602243,0
0.131192967,0.204352919,1
0.300895046,0.123723966,0
0.032366527,0.480851799,1
0.820164882,0.468353201,0
0.324739616,0.639276011,1
0.206761594,0.880373342,1
0.906389755,0.514971417,0
0.186700226,0.063593855,0
0.177896743,0.217063465,1
0.010655898,0.713943474,1
0.110509991,0.166232949,1
0.748531124,0.279173929,0
0.692071255,0.739482699,1
0.600819065,0.930299319,1
0.64751648,0.74819258,1
0.176010423,0.272439083,1
0.467434822,0.15222648,0
0.263358496,0.945973657,1
0.73478719,0.569317964,0
0.186871834,0.827671259,1
0.751536064,0.235641192,0
0.251462361,0.584574639,1
0.340751445,0.649834632,1
0.455295367,0.23297597,0
0.501073234,0.790557493,1
0.437181742,0.549111722,1
0.85278964,0.715687714,0
0.557344696,0.670463591,1
0.11376345,0.860525912,1
0.122634515,0.016907134,0
0.925683103,0.652779567,0
0.104202122,0.298240888,1
0.697390019,0.961996152,1
0.646995008,0.062309062,0
0.300359623,0.533517635,1
0.340544643,0.069742089,0
0.035926894,0.81538422,1
0.08854687,0.843961409,1
0.658358754,0.797780452,1
0.122130917,0.233162451,1
0.829719807,0.749061734,0
0.628700195,0.886417178,1
0.336910416,0.590126558,1
0.832875183,0.116647419,0
0.120223179,0.927800085,1
0.131729476,0.965503039,1
0.888179861,0.910196634,1
0.703556429,0.112994231,0
0.579016523,0.878870944,1
0.152399929,0.641305744,1
0.904240244,0.509485382,0
0.382957912,0.388446909,1
0.815609109,0.605658332,0
0.944274046,0.788811751,0
0.945824235,0.188573649,0
0.90535906,0.92365057,1
0.881659494,0.884438445,1
0.398252303,0.070428652,0
0.474723898,0.646468036,1
0.051297621,0.493516596,1
0.276946416,0.010347757,0
0.443918287,0.077386768,0
0.91734257,0.532664941,0
0.930432744,0.334004618,0
0.917225377,0.257721858,0
0.347550917,0.876274666,1
0.533232527,0.303986102,0
0.469500521,0.899963649,1
0.852291718,0.838256999,0
0.995275398,0.355915743,0
0.506605268,0.694818386,1
0.192306544,0.658592731,1
0.74182328,0.400715135,0
0.365450668,0.503816539,1
0.819456972,0.664003855,0
0.291891574,0.347918841,1
0.388145257,0.131430917,0
0.051022625,0.779036878,1
0.866605522,0.080105961,0
0.741332378,0.498683266,0
0.446903416,0.99795906,1
0.741943834,0.332984625,0
0.633481911,0.358835421,0
0.679756539,0.259768166,0
0.931346988,0.671115482,0
0.840200704,0.587656446,0
0.968171601,0.988646723,1
0.34135075,0.137906789,0
0.9930149,0.64556458,0
0.194153623,0.304356278,1
0.658860745,0.789992459,1
0.735208548,0.448516856,0
0.233315935,0.161243024,0
0.654567427,0.640162599,0
0.15540351,0.516004069,1
0.452013369,0.277663188,0
0.981442273,0.453221954,0
0.423293811,0.544390513,1
0.13507133,0.940473714,1
0.197864868,0.148536277,0
0.542006283,0.006838012,0
0.418419705,0.616370907,1
0.139508694,0.037315603,0
0.740845964,0.312337723,0
0.113496364,0.927020728,1
0.540353228,0.467230756,0
0.562075187,0.893873073,1
0.237389918,0.592609151,1
0.960885983,0.101974531,0
0.937732924,0.714694995,0
0.444503697,0.029903154,0
0.491379491,0.570973089,1
0.166779644,0.228137768,1
0.137286424,0.962201851,1
0.309761371,0.131025587,0
0.277462266,0.160656741,0
0.990357896,0.481538406,0
0.199809334,0.40800076,1
0.406763638,0.473295621,1
0.403338593,0.884813121,1
0.48963906,0.249870017,0
0.925014034,0.222995536,0
0.940405867,0.472820326,0
0.652898174,0.2396727,0
0.718099488,0.69114284,0
0.786682078,0.432681947,0
0.541072033,0.202591683,0
0.180708162,0.27423562,1
0.901783051,0.173308098,0
0.496873938,0.858600703,1
0.006338513,0.740664487,1
0.876842439,0.775220384,0
0.704005872,0.643335509,0
0.309211579,0.958104979,1
0.377596399,0.79087104,1
0.064366704,0.610853058,1
0.765015417,0.052353179,0
0.688272324,0.049666717,0
0.626250958,0.427292032,0
0.545733023,0.284824016,0
0.847577548,0.668221195,0
0.975824129,0.851625492,0
0.206380859,0.138969229,0
0.586266556,0.261547898,0
0.816204565,0.714437361,0
0.714798274,0.538609913,0
0.62308896,0.968082387,1
0.366292045,0.139680101,0
0.036477247,0.514595196,1
0.385996757,0.495755785,1
0.360363327,0.748385945,1
0.402941549,0.416431779,1
0.678090681,0.907878092,1
0.986738582,0.6974314,0
0.093080666,0.615726285,1
0.011125754,0.232779955,1
0.515418093,0.157699106,0
0.152203033,0.560544895,1
0.644063094,0.288834083,0
0.635407241,0.616720085,0
0.30128625,0.438923552,1
0.918790546,0.74466617,0
0.077576765,0.66297815,1
0.108493637,0.873862122,1
0.396925381,0.023514814,0
0.855709963,0.893502392,1
0.898760371,0.893226986,0
0.645566419,0.283519312,0
0.648578939,0.891292245,1
0.732326504,0.727299337,0
0.085530751,0.374238372,1
0.991445758,0.964292944,0
0.791816991,0.976181341,1
0.417433885,0.408926954,0
0.882988109,0.839186503,0
0.777023213,0.028444285,0
0.830555704,0.801886267,0
0.593331433,0.475848534,0
0.716741095,0.740300151,1
0.616477269,0.308582838,0
0.94151252,0.247234187,0
0.891505241,0.535153246,0
0.836979025,0.874114784,1
0.266104879,0.190347887,0
0.924369214,0.392805179,0
0.713302536,0.267436973,0
0.451971549,0.191558993,0
0.465422514,0.051867514,0
0.019165883,0.72751238,1
0.933789751,0.313696393,0
0.936509905,0.166363027,0
0.198508895,0.653717145,1
0.100603375,0.283351132,1
0.732830655,0.851822211,1
0.870247949,0.174159882,0
0.549480995,0.406391598,0
0.490632195,0.966345006,1
0.468838257,0.323228275,0
0.027812424,0.280325205,1
0.562585371,0.362506344,0
0.825246297,0.842329727,1
0.049153937,0.296852966,1
0.561094754,0.696196107,1
0.585488911,0.097285736,0
0.834769882,0.971138502,1
0.362681728,0.074639395,0
0.093839911,0.309617095,1
0.22873087,0.364485431,1
0.513457922,0.238205187,0
0.990044381,0.138516054,0
0.180795308,0.268345546,1
0.799718739,0.941988029,1
0.144138776,0.439594111,1
0.543813098,0.602018828,1
0.410081777,0.424733843,1
0.383880003,0.715337495,1
0.598781208,0.139443279,0
0.203659456,0.587242613,1
0.232489183,0.104516961,0
0.194670268,0.468956595,1
0.15706676,0.334132604,1
0.631606883,0.321638869,0
0.91994161,0.271823477,0
0.381506636,0.370910197,0
0.503141489,0.165767402,0
0.280461271,0.085043444,0
0.893088259,0.646675274,0
0.015024798,0.10519939,1
0.127700419,0.498459144,1
0.60822313,0.668458625,1
0.398033023,0.585261408,1
0.582716469,0.704294858,1
0.848094724,0.515693072,0
0.06579721,0.566255559,1
0.392634994,0.71112917,1
0.384980831,0.820871033,1
0.974049995,0.640463438,0
0.818840484,0.2686563,0
0.143936095,0.981153507,1
0.81590009,0.379736927,0
0.411447388,0.224554245,0
0.888118873,0.113560784,0
0.010082878,0.910326203,1
0.80894826,0.186137726,0
0.334022815,0.417005123,1
0.260405954,0.822619795,1
0.588408641,0.387732647,0
0.700940336,0.786011044,1
0.258544959,0.862480654,1
0.822070197,0.326769964,0
0.634919866,0.71005903,1
0.971720538,0.359396254,0
0.96387738,0.039001825,0
0.412257307,0.002682424,0
0.742300405,0.550365681,0
0.30589585,0.201201617,0
0.314086125,0.208927901,0
0.649960556,0.841117893,1
0.79130216,0.88986935,1
0.342747371,0.976707443,1
0.937318895,0.665918005,0
0.129165304,0.118053892,0
0.471944975,0.688901787,1
0.583846052,0.051970384,0
0.376634926,0.539893787,1
0.986430958,0.973385878,0
0.705508556,0.540306879,0
0.480302353,0.015309461,0
0.517720744,0.673789288,1
0.773181771,0.960501884,1
0.749769025,0.486438842,0
0.496402157,0.339673778,0
0.673286703,0.64696395,0
0.997291777,0.320861748,0
0.21766803,0.710898666,1
0.477206883,0.582557059,1
0.592128095,0.968412479,1
0.732020354,0.774367261,1
0.82739222,0.284465848,0
0.642841328,0.929871297,1
0.812045332,0.680115983,0
0.021610792,0.621605126,1
0.738347724,0.108755797,0
0.483577255,0.538154934,1
0.961759187,0.876593574,0
0.487564378,0.522791622,1
0.024081511,0.141842893,1
0.45194254,0.666993771,1
0.390772629,0.17983772,0
0.845957585,0.092570508,0
0.186677447,0.864986003,1
0.478490336,0.878263898,1
0.643551409,0.194067565,0
0.622269749,0.999483038,1
0.684857108,0.071501221,0
0.1615446,0.691901393,1
0.542915281,0.312015421,0
0.04973463,0.877821336,1
0.434517898,0.287471311,0
0.854621161,0.313012692,0
0.546528253,0.477861137,0
0.823254213,0.897935537,1
0.263075475,0.825930579,1
0.586090694,0.742588207,1
0.195158498,0.363063461,1
0.200036458,0.574920013,1
0.782970763,0.149543252,0
0.168581527,0.455729693,1
0.029893803,0.404420088,1
0.617533142,0.323523696,0
0.389768028,0.187090879,0
0.985191867,0.577143644,0
0.882624068,0.938111634,1
0.696402991,0.949849086,1
0.661673148,0.974242023,1
0.604268948,0.84627444,1
0.135169213,0.338186353,1
0.401323947,0.183714147,0
0.551081951,0.546953311,0
0.066780471,0.85978864,1
0.870381626,0.287429756,0
0.615248791,0.692493036,1
0.032223326,0.228083722,1
0.336583536,0.228460907,0
0.577148097,0.138898521,0
0.914392294,0.949565713,1
0.176923135,0.724336454,1
0.100442477,0.328290588,1
0.719491298,0.255079959,0
0.480415634,0.804486907,1
0.903881726,0.948086661,1
0.37730683,0.870153318,1
0.117571311,0.730948364,1
0.598981521,0.604271204,1
0.586899993,0.43607009,0
0.920545326,0.422020006,0
0.396922527,0.890367387,1
0.615101948,0.086843748,0
0.214784117,0.530123291,1
0.994527285,0.058100024,0
0.572096116,0.062723262,0
0.013845209,0.661635995,1
0.74052375,0.411148386,0
0.593498363,0.526430041,0
0.428210035,0.90338961,1
0.710892863,0.012865125,0
0.417644481,0.367256306,0
0.713455368,0.684922883,0
0.883701673,0.721233591,0
0.211185459,0.704350163,1
0.281932962,0.91445805,1
0.476632067,0.369073642,0
0.157405938,0.005620163,0
0.049626996,0.658735503,1
0.573546994,0.351769521,0
0.561711652,0.696470608,1
0.756505098,0.222842867,0
0.875813872,0.914930181,1
0.776197304,0.499190521,0
0.156393554,0.11692012,0
0.465803735,0.306762236,0
0.511415937,0.440057326,0
0.472666558,0.440157241,0
0.178590104,0.012940392,0
0.28873442,0.665960557,1
0.982754403,0.419547515,0
0.869448144,0.204282811,0
0.571768019,0.850971043,1
0.758654208,0.387830279,0
0.743578647,0.290161818,0
0.893554589,0.75497615,0
0.947532873,0.943020816,0
0.762185386,0.717940047,0
0.995123527,0.409753603,0
0.43062914,0.007579823,0
0.048720708,0.495131406,1
0.56705264,0.565715645,0
0.136567543,0.277069061,1
0.960227423,0.011643931,0
0.897787268,0.478460782,0
0.961103662,0.644549514,0
0.958179482,0.383110032,0
0.261756519,0.484265571,1
0.780375282,0.824392264,1
0.86031024,0.77820817,0
0.304717545,0.391169352,1
0.96707385,0.355015633,0
0.346417408,0.271147822,0
0.444770783,0.475252779,1
0.154592589,0.428487673,1
0.72419182,0.238451685,0
0.371053534,0.469810836,1
0.516156606,0.579274209,1
0.234382896,0.939792662,1
0.277458105,0.023158192,0
0.612573081,0.041480195,0
0.303253412,0.270051563,0
0.654260548,0.339651539,0
0.216410525,0.241408261,1
0.157198515,0.178221121,1
0.57049474,0.993731902,1
0.195693895,0.669248656,1
0.14464109,0.43366448,1
0.284541189,0.908097297,1
0.37100132,0.015215397,0
0.660551871,0.026049497,0
0.795601207,0.194108227,0
0.883796458,0.550679912,0
0.01698798,0.081588196,1
0.910320434,0.998567637,1
0.755063675,0.010355426,0
0.78354579,0.14606839,0
0.847029739,0.770003657,0
0.472279244,0.913091086,1
0.471737417,0.475694072,1
0.852382279,0.382745428,0
0.313889953,0.929558314,1
0.099536644,0.939188566,1
0.128214774,0.688469167,1
0.688374526,0.873891265,1
0.671853727,0.200673776,0
0.329956086,0.111213098,0
0.258633999,0.94163886,1
0.049366524,0.456371295,1
0.858349153,0.432535692,0
0.914237447,0.183362532,0
0.734991167,0.588235014,0
0.829451033,0.639711135,0
0.986272289,0.533534303,0
0.118766769,0.303553278,1
0.065782111,0.919447938,1
0.945269652,0.76634899,0
0.044663306,0.192621411,1
0.668016303,0.70381932,1
0.621419945,0.906367224,1
0.98414978,0.134953448,0
0.490730141,0.947142124,1
0.275992128,0.720911671,1
0.100017373,0.661264658,1
0.458231119,0.398012246,0
0.229776016,0.655028651,1
0.237471902,0.084366639,0
0.556696255,0.73568987,1
0.95531497,0.471584801,0
0.448712919,0.326132149,0
0.712996543,0.013531916,0
0.850613466,0.352892201,0
0.045583744,0.644882788,1
0.456162747,0.291969362,0
0.883370441,0.648552735,0
0.80803918,0.49269325,0
0.31257839,0.756215684,1
0.909613369,0.205961782,0
0.908939234,0.32824239,0
0.245976426,0.283902869,1
0.379333219,0.634671725,1
0.572959436,0.132019662,0
0.184004705,0.346097666,1
0.291709404,0.733670714,1
0.463137775,0.901209625,1
0.189181254,0.565580971,1
0.110831962,0.021835396,0
0.65712036,0.182185497,0
0.64626264,0.520327236,0
0.783706012,0.470151435,0
0.567583126,0.113632569,0
0.795282026,0.845001393,1
0.583409551,0.551775911,0
0.435542161,0.351568485,0
0.928110117,0.010746798,0
0.932926667,0.082138677,0
0.266060784,0.134380713,0
0.965777712,0.606778205,0
0.372513801,0.512723893,1
0.38849481,0.555134999,1
0.253966283,0.675860958,1
0.606192903,0.649151259,1
0.377890666,0.704268549,1
0.658393022,0.482694257,0
0.217827488,0.757746301,1
0.032416486,0.430309564,1
0.902268972,0.978982315,1
0.630407396,0.876782107,1
0.249135732,0.887205124,1
0.571232426,0.742678098,1
0.759811411,0.767688861,1
0.700296745,0.464600005,0
0.47465957,0.445748874,0
0.979445057,0.323761695,0
0.047177848,0.880904748,1
0.382543211,0.755842413,1
0.386088362,0.24200162,0
0.402736007,0.997235141,1
0.843569064,0.142763791,0
0.122745201,0.337810103,1
0.044703783,0.968277844,1
0.418858483,0.402454572,0
0.21686207,0.048256316,0
0.688944127,0.113660812,0
0.41184453,0.687793138,1
0.815416464,0.972005759,1
0.643504867,0.034294439,0
0.835270736,0.791544959,0
0.608564672,0.907853264,1
0.906996741,0.352937273,0
0.912516106,0.720250629,0
0.591330752,0.934131205,1
0.899294228,0.012995057,0
0.151652962,0.817828668,1
0.463924173,0.758965927,1
0.444650636,0.472829428,1
0.854774047,0.572988804,0
0.634678983,0.143083212,0
0.969457073,0.146397035,0
0.499026889,0.270184865,0
0.211917796,0.358908756,1
0.970608399,0.271658494,0
0.089814909,0.964044716,1
0.30855349,0.153161799,0
0.405168569,0.974845797,1
0.445636134,0.319411478,0
0.070436841,0.51002371,1
0.919310668,0.650138078,0
0.87201849,0.786845088,0
0.195050037,0.02082344,0
0.138009365,0.044517034,0
0.075492904,0.574514592,1
0.754709684,0.165989802,0
0.770820857,0.034977516,0
0.465059109,0.496454995,1
0.305047763,0.179269901,0
0.610676294,0.830614807,1
0.174970617,0.247743056,1
0.914232175,0.124486378,0
0.262383554,0.083196206,0
0.861038993,0.38174543,0
0.898829916,0.146738721,0
0.146042339,0.893035845,1
0.095508647,0.274045135,1
0.251469302,0.087281484,0
0.221733216,0.541929067,1
0.246341868,0.526404331,1
0.729109647,0.040780228,0
0.929104489,0.641749348,0
0.20983506,0.480659653,1
0.619605355,0.227977996,0
0.510757621,0.052741206,0
0.06635767,0.2091898,1
0.599230751,0.045004077,0
0.767735946,0.442954608,0
0.917424829,0.548312405,0
0.294874507,0.62118727,1
0.322317559,0.379549917,1
0.541416544,0.643732228,1
0.164008682,0.9235593,1
0.600778222,0.765072162,1
0.091591978,0.98181999,1
0.402999533,0.112306713,0
0.746772052,0.411236434,0
0.582775615,0.155630803,0
0.270574818,0.225276874,0
0.732493026,0.178884222,0
0.287515687,0.886840251,1
0.125655262,0.210280483,1
0.2862079,0.512126583,1
0.657771814,0.508830906,0
0.2161278,0.103641656,0
0.506991726,0.755837176,1
0.321469323,0.914481224,1
0.939445193,0.270080615,0
0.511810511,0.63081719,1
0.514608874,0.760102326,1
0.052796705,0.698134772,1
0.127716619,0.99606793,1
0.488469638,0.993984773,1
0.168950806,0.339843629,1
0.827304035,0.652817365,0
0.192167058,0.193866937,1
0.827749562,0.153222781,0
0.366428213,0.185368369,0
0.129737464,0.976504484,1
0.950353926,0.40238821,0
0.580085683,0.167006297,0
0.304625314,0.326818158,1
0.799041838,0.241392466,0
0.87797162,0.47468312,0
0.446507475,0.301986323,0
0.08880928,0.223212299,1
0.563569748,0.235206412,0
0.375575735,0.891035061,1
0.522314709,0.341208808,0
0.632897274,0.357904983,0
0.79956164,0.198327658,0
0.509139511,0.553511981,1
0.509025331,0.436748343,0
0.551329001,0.334633585,0
0.187720455,0.756024359,1
0.56912371,0.466976167,0
0.941030317,0.435976251,0
0.269306219,0.735243796,1
0.584754824,0.093627887,0
0.113576202,0.322100053,1
0.178058847,0.205117029,1
0.154289928,0.112235419,0
0.256695792,0.097718088,0
0.460221182,0.814935855,1
0.253821621,0.920701779,1
0.377212256,0.129991251,0
0.775280865,0.260222722,0
0.642410695,0.781881915,1
0.851776588,0.161469197,0
0.218439877,0.710752382,1
0.261375491,0.91342176,1
0.598398213,0.437116002,0
0.365159888,0.109617082,0
0.799492345,0.735760896,0
0.469362136,0.653991558,1
0.929668241,0.135264085,0
0.638450487,0.30017166,0
0.63438741,0.549485332,0
0.520637341,0.853534899,1
0.281353601,0.911896899,1
0.606248404,0.558307706,0
0.228655378,0.87728299,1
0.598421262,0.742689574,1
0.999049441,0.645112896,0
0.25191673,0.929632973,1
0.496233411,0.615089041,1
0.053874158,0.968275067,1
0.722729787,0.175334619,0
0.048408591,0.461453659,1
0.500708694,0.900827056,1
0.099741611,0.465118344,1
0.847851722,0.287606431,0
0.330581663,0.63213486,1
0.048115876,0.634542752,1
0.67611207,0.512551102,0
0.31941071,0.971228921,1
0.575982305,0.343396823,0
0.385020718,0.99191852,1
0.741767415,0.74840287,1
0.425195816,0.490911058,1
0.147736722,0.876030447,1
0.338785991,0.864393877,1
0.512900098,0.324185596,0
0.185353494,0.274947679,1
0.365985208,0.881014991,1
0.936491077,0.267143029,0
0.26725957,0.765177793,1
0.763808586,0.224111667,0
0.703485364,0.909750114,1
0.661319214,0.780353159,1
0.376860323,0.092073904,0
0.789794272,0.513999083,0
0.910341657,0.157042089,0
0.294668578,0.492477902,1
0.026062076,0.065897438,1
0.56383509,0.785576205,1
0.178998605,0.898402364,1
0.249471913,0.134105333,0
0.931202997,0.169139198,0
0.305917525,0.165526785,0
0.725387101,0.210594257,0
0.001264827,0.262177749,1
0.997426807,0.724510576,0
0.869955993,0.15226358,0
0.734040929,0.348567359,0
0.415489457,0.029339577,0
0.41693266,0.20904862,0
0.483800521,0.392335286,0
0.124663602,0.854208457,1
0.264191486,0.109781092,0
0.053431113,0.096770938,1
0.619388008,0.314666494,0
0.561519862,0.416458878,0
0.63080858,0.25297051,0
0.047034005,0.602601567,1
0.813909789,0.649047901,0
0.148792071,0.296622216,1
0.30432941,0.24639526,0
0.471591566,0.237422444,0
0.726303047,0.462573164,0
0.608617348,0.986972041,1
0.242092404,0.215678087,0
0.549264634,0.822798846,1
0.581467227,0.344472864,0
0.996675765,0.999736456,1
0.514711774,0.125568803,0
0.916341783,0.160251293,0
0.510046723,0.897379764,1
0.458512968,0.742490454,1
0.314587865,0.298723442,0
0.736954133,0.266739285,0
0.814655292,0.07695382,0
0.095438722,0.436940634,1
0.138405351,0.572609438,1
0.410782537,0.511397002,1
0.129523557,0.227535842,1
0.818344307,0.976563552,1
0.553344158,0.234556878,0
0.746639374,0.412167337,0
0.154820505,0.447194001,1
0.382974337,0.591528337,1
0.077734702,0.611379716,1
0.417158426,0.716512845,1
0.302931,0.981615155,1
0.839196893,0.145499046,0
0.769206045,0.018990926,0
0.688496961,0.538573347,0
0.206028023,0.801690788,1
0.522853987,0.134414792,0
0.744313005,0.004352504,0
0.190986936,0.452215049,1
0.09335381,0.574992241,1
0.440951796,0.064261083,0
0.013622532,0.325716808,1
0.129394596,0.948893052,1
0.736425006,0.597547468,0
0.785004027,0.817370977,1
0.781204155,0.298741892,0
0.274883029,0.057396871,0
0.034231315,0.994740694,1
0.590525075,0.508906662,0
0.822877297,0.955224663,1
0.807486975,0.153344745,0
0.892571515,0.277314902,0
0.833142042,0.755416417,0
0.691080157,0.877862762,1
0.255643222,0.05826642,0
0.357621605,0.30930897,0
0.95710713,0.911385823,0
0.262584239,0.243264552,0
0.174097811,0.94928212,1
0.39314013,0.765281622,1
0.527436854,0.423168217,0
